2025-09-30, 05:34:45, 278000000, 279000000, 1000000.00, 1, -6.04, -6.04
2025-09-30, 05:34:45, 279000000, 280000000, 1000000.00, 1, -5.56, -5.56
2025-09-30, 05:34:45, 280000000, 281000000, 1000000.00, 1, -5.67, -5.67
2025-09-30, 05:34:45, 281000000, 282000000, 1000000.00, 1, -5.54, -5.54
2025-09-30, 05:34:45, 282000000, 283000000, 1000000.00, 1, -5.26, -5.26
2025-09-30, 05:34:45, 283000000, 284000000, 1000000.00, 1, -5.78, -5.78
2025-09-30, 05:34:45, 284000000, 285000000, 1000000.00, 1, -4.65, -4.65
2025-09-30, 05:34:45, 285000000, 286000000, 1000000.00, 1, -5.17, -5.17
2025-09-30, 05:34:45, 286000000, 287000000, 1000000.00, 1, -5.47, -5.47
2025-09-30, 05:34:45, 287000000, 288000000, 1000000.00, 1, 1.44, 1.44
2025-09-30, 05:34:45, 288000000, 289000000, 1000000.00, 1, 1.95, 1.95
2025-09-30, 05:34:45, 289000000, 290000000, 1000000.00, 1, -5.03, -5.03
2025-09-30, 05:34:45, 290000000, 291000000, 1000000.00, 1, -5.04, -5.04
2025-09-30, 05:34:45, 291000000, 292000000, 1000000.00, 1, -5.08, -5.08
2025-09-30, 05:34:45, 292000000, 293000000, 1000000.00, 1, -4.85, -4.85
2025-09-30, 05:34:45, 293000000, 294000000, 1000000.00, 1, -4.26, -4.26
2025-09-30, 05:34:45, 294000000, 295000000, 1000000.00, 1, -5.71, -5.71
2025-09-30, 05:34:45, 295000000, 296000000, 1000000.00, 1, -3.76, -3.76
2025-09-30, 05:34:45, 296000000, 297000000, 1000000.00, 1, -4.77, -4.77
2025-09-30, 05:34:45, 297000000, 298000000, 1000000.00, 1, -5.31, -5.31
2025-09-30, 05:34:45, 298000000, 299000000, 1000000.00, 1, -3.83, -3.83
2025-09-30, 05:34:45, 299000000, 300000000, 1000000.00, 1, -5.02, -5.02
2025-09-30, 05:34:45, 300000000, 301000000, 1000000.00, 1, -5.25, -5.25
2025-09-30, 05:34:45, 301000000, 302000000, 1000000.00, 1, -3.16, -3.16
2025-09-30, 05:34:45, 302000000, 303000000, 1000000.00, 1, -4.20, -4.20
2025-09-30, 05:34:45, 303000000, 304000000, 1000000.00, 1, -4.02, -4.02
2025-09-30, 05:34:45, 304000000, 305000000, 1000000.00, 1, -4.50, -4.50
